participant_id,exercise_type,user_weight_kg,user_height_cm,user_age,user_gender,duration_sec,total_reps,valid_reps,invalid_reps,valid_rep_ratio,avg_rom_deg,rep_velocity,peak_angular_velocity,rom_completeness_ratio,torso_inclination_angle,rep_cadence_variance,k_base_kcal,target_multiplier_m,target_kcal
ATHLETE_014,pushup,98.9,154.3,29,male,133.1,66,53,13,0.803,89.6,29.76,288.6,0.815,78.5,0.054,22.345,1.2704,28.387
ATHLETE_014,squat,98.9,154.3,29,male,60.1,26,23,3,0.885,108.2,25.98,251.9,0.984,26.9,0.098,8.195,1.3023,10.671
ATHLETE_014,squat,98.9,154.3,29,male,223.7,106,86,20,0.811,98.0,28.43,246.5,0.891,33.1,0.05,30.522,1.2836,39.178
ATHLETE_014,jumping_jack,98.9,154.3,29,male,230.8,92,74,18,0.804,80.0,23.92,247.0,0.667,35.6,0.112,38.759,1.1554,44.781
ATHLETE_014,pushup,98.9,154.3,29,male,31.4,11,8,3,0.727,82.1,21.04,230.1,0.746,68.8,0.075,5.267,1.1113,5.854
ATHLETE_014,squat,98.9,154.3,29,male,188.0,84,74,10,0.881,141.0,26.8,280.2,1.282,16.4,0.05,25.66,1.4,35.924
ATHLETE_014,jumping_jack,98.9,154.3,29,male,153.6,57,49,8,0.86,116.6,22.26,244.8,0.972,13.4,0.645,25.798,1.2668,32.68
ATHLETE_014,squat,98.9,154.3,29,male,199.3,86,68,18,0.791,107.5,25.9,283.3,0.977,7.9,0.103,27.189,1.2691,34.506
ATHLETE_014,squat,98.9,154.3,29,male,47.6,19,14,5,0.737,97.5,23.93,220.1,0.886,12.2,0.16,6.501,1.1759,7.644
ATHLETE_014,squat,98.9,154.3,29,male,234.8,123,109,14,0.886,85.7,31.43,236.6,0.779,32.3,0.684,32.042,1.2478,39.981
ATHLETE_014,squat,98.9,154.3,29,male,22.8,10,7,3,0.7,115.2,26.35,223.2,1.047,15.1,0.704,3.107,1.2221,3.797
ATHLETE_014,squat,98.9,154.3,29,male,86.9,43,34,9,0.791,132.5,29.69,253.8,1.205,25.5,0.329,11.858,1.354,16.056
ATHLETE_014,squat,98.9,154.3,29,male,54.4,26,22,4,0.846,101.2,28.68,206.0,0.92,26.9,0.769,7.423,1.1493,8.531
ATHLETE_014,squat,98.9,154.3,29,male,159.0,71,53,18,0.746,103.7,26.8,212.5,0.943,12.5,0.246,21.693,1.1704,25.389
ATHLETE_014,pushup,98.9,154.3,29,male,31.6,13,10,3,0.769,97.8,24.68,203.7,0.889,81.0,0.34,5.307,1.1095,5.888
ATHLETE_014,squat,98.9,154.3,29,male,197.8,97,74,23,0.763,121.6,29.43,283.4,1.105,34.9,0.215,26.984,1.3702,36.973
ATHLETE_014,jumping_jack,98.9,154.3,29,male,75.4,38,28,10,0.737,114.0,30.24,306.9,0.95,11.7,0.198,12.662,1.265,16.018
ATHLETE_014,squat,98.9,154.3,29,male,68.5,25,21,4,0.84,143.0,21.91,216.6,1.3,10.3,0.845,9.343,1.2752,11.915
ATHLETE_014,pushup,98.9,154.3,29,male,48.4,23,19,4,0.826,120.9,28.51,215.0,1.099,82.7,0.804,8.128,1.2356,10.044
ATHLETE_014,jumping_jack,98.9,154.3,29,male,104.7,55,47,8,0.855,123.3,31.51,296.5,1.027,22.6,0.113,17.586,1.3258,23.315
ATHLETE_014,pushup,98.9,154.3,29,male,57.5,25,20,5,0.8,112.2,26.07,313.9,1.02,71.1,0.05,9.662,1.2629,12.202
ATHLETE_015,squat,56.9,184.0,18,male,34.1,9,5,4,0.556,102.6,15.82,197.9,0.933,14.4,0.938,4.196,0.9886,4.148
ATHLETE_015,jumping_jack,56.9,184.0,18,male,234.0,58,35,23,0.603,138.7,14.87,120.0,1.155,30.0,0.109,35.397,0.9509,33.66
ATHLETE_015,pushup,56.9,184.0,18,male,47.6,13,7,6,0.538,121.0,16.4,167.2,1.1,84.0,0.215,7.195,1.0099,7.266
ATHLETE_015,pushup,56.9,184.0,18,male,211.3,60,36,24,0.6,86.7,17.04,165.5,0.789,83.6,0.207,31.961,0.9281,29.662
ATHLETE_015,jumping_jack,56.9,184.0,18,male,62.3,13,8,5,0.615,123.9,12.51,181.8,1.033,4.5,0.277,9.433,0.9763,9.21
ATHLETE_015,jumping_jack,56.9,184.0,18,male,170.4,49,31,18,0.633,109.7,17.25,168.0,0.914,24.6,0.177,25.785,0.9618,24.8
ATHLETE_015,pushup,56.9,184.0,18,male,23.8,5,3,2,0.6,95.6,12.58,192.7,0.869,93.8,0.112,3.608,0.9384,3.386
ATHLETE_015,squat,56.9,184.0,18,male,117.0,27,17,10,0.63,120.7,13.85,197.6,1.097,22.6,0.117,14.377,1.0761,15.471
ATHLETE_015,squat,56.9,184.0,18,male,48.6,13,8,5,0.615,106.3,16.06,171.5,0.966,22.6,0.337,5.97,1.0005,5.973
ATHLETE_015,squat,56.9,184.0,18,male,35.6,9,5,4,0.556,104.0,15.18,230.1,0.945,19.2,0.05,4.373,1.1017,4.817
ATHLETE_015,jumping_jack,56.9,184.0,18,male,230.8,49,30,19,0.612,123.4,12.74,129.3,1.028,15.7,0.239,34.911,0.8768,30.609
ATHLETE_015,squat,56.9,184.0,18,male,126.4,26,17,9,0.654,115.5,12.34,131.2,1.05,23.6,0.299,15.536,0.8916,13.852
ATHLETE_015,squat,56.9,184.0,18,male,150.6,43,25,18,0.581,68.7,17.13,116.2,0.625,12.3,0.291,18.514,0.7929,14.679
ATHLETE_015,jumping_jack,56.9,184.0,18,male,120.7,28,18,10,0.643,122.8,13.92,113.7,1.023,22.0,0.403,18.263,0.8729,15.942
ATHLETE_015,pushup,56.9,184.0,18,male,86.3,19,11,8,0.579,101.6,13.2,126.0,0.923,81.7,0.05,13.064,0.8677,11.336
ATHLETE_015,jumping_jack,56.9,184.0,18,male,181.4,54,33,21,0.611,111.2,17.86,149.5,0.927,9.8,0.086,27.444,0.9112,25.007
ATHLETE_015,jumping_jack,56.9,184.0,18,male,23.9,5,2,3,0.4,121.6,12.56,80.0,1.013,18.2,0.146,3.614,0.8352,3.018
ATHLETE_015,squat,56.9,184.0,18,male,172.2,48,32,16,0.667,116.8,16.73,135.7,1.061,21.7,0.844,21.166,0.9271,19.623
ATHLETE_015,pushup,56.9,184.0,18,male,114.6,29,16,13,0.552,110.6,15.18,178.4,1.006,84.2,0.109,17.343,0.9854,17.089
ATHLETE_015,pushup,56.9,184.0,18,male,20.8,4,2,2,0.5,121.5,11.53,135.2,1.105,75.7,0.214,3.149,0.904,2.847
ATHLETE_015,pushup,56.9,184.0,18,male,201.1,47,29,18,0.617,131.4,14.03,101.7,1.194,83.0,0.6,30.419,0.9467,28.798
ATHLETE_015,pushup,56.9,184.0,18,male,197.2,43,25,18,0.581,86.2,13.08,184.4,0.783,85.8,0.348,29.836,0.927,27.658
ATHLETE_015,pushup,56.9,184.0,18,male,235.0,73,41,32,0.562,94.7,18.64,147.5,0.861,91.5,0.166,35.559,0.8885,31.592
ATHLETE_015,squat,56.9,184.0,18,male,40.4,10,5,5,0.5,135.2,14.87,162.5,1.229,23.2,0.455,4.961,0.9686,4.805
ATHLETE_015,jumping_jack,56.9,184.0,18,male,224.3,58,37,21,0.638,146.0,15.51,141.8,1.216,13.8,0.157,33.939,0.9695,32.902
ATHLETE_015,pushup,56.9,184.0,18,male,130.0,29,17,12,0.586,120.4,13.38,170.7,1.095,75.9,0.776,19.669,0.9508,18.701
ATHLETE_015,pushup,56.9,184.0,18,male,177.3,41,27,14,0.659,110.8,13.88,121.6,1.007,85.6,0.114,26.822,0.8937,23.971
ATHLETE_015,squat,56.9,184.0,18,male,66.5,19,11,8,0.579,83.8,17.13,158.8,0.762,17.9,0.503,8.178,0.9114,7.453
ATHLETE_015,jumping_jack,56.9,184.0,18,male,21.9,4,2,2,0.5,134.6,10.96,80.0,1.122,19.9,0.443,3.313,0.8875,2.94
ATHLETE_015,jumping_jack,56.9,184.0,18,male,213.2,50,33,17,0.66,93.2,14.07,143.3,0.777,13.6,0.05,32.248,0.8171,26.349
ATHLETE_015,pushup,56.9,184.0,18,male,111.4,26,17,9,0.654,94.6,14.0,226.2,0.86,73.4,0.345,16.86,1.0673,17.994
ATHLETE_015,pushup,56.9,184.0,18,male,239.0,62,37,25,0.597,117.9,15.56,162.5,1.072,83.2,0.444,36.165,1.0011,36.206
ATHLETE_015,jumping_jack,56.9,184.0,18,male,178.2,49,27,22,0.551,101.3,16.49,130.1,0.844,18.9,0.234,26.967,0.8826,23.802
ATHLETE_015,jumping_jack,56.9,184.0,18,male,160.2,48,28,20,0.583,90.2,17.98,152.0,0.752,18.0,0.221,24.231,0.8787,21.29
ATHLETE_015,pushup,56.9,184.0,18,male,223.8,63,37,26,0.587,90.4,16.89,159.2,0.822,90.2,0.05,33.866,0.8793,29.778
ATHLETE_015,jumping_jack,56.9,184.0,18,male,87.4,27,18,9,0.667,110.8,18.53,93.3,0.923,13.0,0.249,13.225,0.9072,11.998
ATHLETE_015,pushup,56.9,184.0,18,male,74.6,23,13,10,0.565,119.3,18.49,197.5,1.085,79.6,0.116,11.29,1.0695,12.075
ATHLETE_015,jumping_jack,56.9,184.0,18,male,71.6,15,9,6,0.6,112.5,12.58,166.5,0.938,27.6,0.055,10.825,0.9371,10.145
ATHLETE_015,jumping_jack,56.9,184.0,18,male,163.0,47,25,22,0.532,119.6,17.3,127.0,0.997,22.0,0.05,24.664,0.9156,22.583
ATHLETE_015,pushup,56.9,184.0,18,male,108.1,33,19,14,0.576,103.0,18.32,212.4,0.936,88.9,0.078,16.351,1.0922,17.859
ATHLETE_016,jumping_jack,94.7,192.5,26,male,130.6,53,41,12,0.774,83.8,24.35,310.2,0.698,26.8,0.385,24.482,1.1713,28.676
ATHLETE_016,pushup,94.7,192.5,26,male,130.7,65,48,17,0.738,111.2,29.84,239.7,1.011,86.1,0.332,24.506,1.3049,31.978
ATHLETE_016,pushup,94.7,192.5,26,male,38.4,18,14,4,0.778,78.6,28.1,293.3,0.714,89.9,0.081,7.206,1.2002,8.649
ATHLETE_016,squat,94.7,192.5,26,male,210.6,96,74,22,0.771,94.8,27.35,300.3,0.862,19.0,0.208,32.085,1.2424,39.861
ATHLETE_016,squat,94.7,192.5,26,male,23.5,11,8,3,0.727,109.3,28.08,294.1,0.993,17.8,0.135,3.58,1.2719,4.554
ATHLETE_016,squat,94.7,192.5,26,male,212.2,82,65,17,0.793,88.1,23.18,282.1,0.801,10.5,0.422,32.327,1.1808,38.171
ATHLETE_016,jumping_jack,94.7,192.5,26,male,207.7,97,65,32,0.67,111.9,28.02,225.0,0.933,9.0,0.264,38.941,1.1779,45.869
ATHLETE_016,squat,94.7,192.5,26,male,206.6,93,68,25,0.731,124.4,27.01,272.1,1.131,17.3,0.142,31.473,1.3544,42.629
ATHLETE_016,pushup,94.7,192.5,26,male,179.7,95,76,19,0.8,115.0,31.71,357.0,1.045,88.1,0.519,33.698,1.3366,45.04
ATHLETE_016,jumping_jack,94.7,192.5,26,male,87.1,34,25,9,0.735,122.8,23.42,205.1,1.023,3.6,0.208,16.334,1.1757,19.204
ATHLETE_016,squat,94.7,192.5,26,male,92.3,38,26,12,0.684,74.9,24.69,272.6,0.681,17.3,0.382,14.065,1.1432,16.079
ATHLETE_016,squat,94.7,192.5,26,male,112.2,56,40,16,0.714,81.6,29.96,283.8,0.742,17.2,0.726,17.087,1.2196,20.838
ATHLETE_016,squat,94.7,192.5,26,male,200.6,88,61,27,0.693,88.4,26.32,241.2,0.803,7.3,0.05,30.559,1.1989,36.637
ATHLETE_016,pushup,94.7,192.5,26,male,148.3,73,52,21,0.712,104.3,29.53,303.6,0.948,80.7,0.457,27.808,1.2771,35.515
ATHLETE_016,squat,94.7,192.5,26,male,31.4,12,8,4,0.667,105.3,22.9,325.5,0.958,13.5,0.117,4.79,1.2024,5.76
ATHLETE_016,pushup,94.7,192.5,26,male,64.2,33,22,11,0.667,120.6,30.86,220.4,1.097,95.0,0.05,12.029,1.2939,15.564
ATHLETE_016,jumping_jack,94.7,192.5,26,male,196.4,88,63,25,0.716,103.9,26.88,290.1,0.866,0.0,0.343,36.823,1.2895,47.485
ATHLETE_016,jumping_jack,94.7,192.5,26,male,58.5,28,19,9,0.679,114.8,28.73,335.9,0.956,11.7,0.479,10.963,1.2834,14.071
ATHLETE_016,jumping_jack,94.7,192.5,26,male,49.9,25,17,8,0.68,95.2,30.04,244.3,0.793,9.1,0.235,9.362,1.2042,11.273
ATHLETE_016,pushup,94.7,192.5,26,male,65.0,30,23,7,0.767,98.2,27.68,207.9,0.893,78.3,0.061,12.194,1.1331,13.817
ATHLETE_016,squat,94.7,192.5,26,male,135.9,63,43,20,0.683,94.5,27.81,237.8,0.859,9.3,0.05,20.709,1.2309,25.49
ATHLETE_016,squat,94.7,192.5,26,male,24.8,12,9,3,0.75,92.2,28.99,258.8,0.838,23.6,0.36,3.783,1.2225,4.625
ATHLETE_016,squat,94.7,192.5,26,male,240.0,87,66,21,0.759,105.4,21.75,307.3,0.958,26.9,0.914,36.555,1.2023,43.95
ATHLETE_016,jumping_jack,94.7,192.5,26,male,94.2,41,27,14,0.659,94.8,26.12,273.0,0.79,6.5,0.519,17.659,1.157,20.431
ATHLETE_016,pushup,94.7,192.5,26,male,78.9,36,27,9,0.75,85.1,27.36,212.6,0.774,81.3,0.05,14.802,1.1608,17.182
ATHLETE_016,pushup,94.7,192.5,26,male,46.7,25,19,6,0.76,126.5,32.12,208.2,1.15,85.9,0.067,8.756,1.2919,11.312
ATHLETE_016,squat,94.7,192.5,26,male,233.9,92,66,26,0.717,74.2,23.6,225.9,0.674,11.1,0.087,35.625,1.1132,39.656
ATHLETE_016,jumping_jack,94.7,192.5,26,male,182.9,91,69,22,0.758,122.1,29.85,255.8,1.017,16.4,0.218,34.294,1.3216,45.322
ATHLETE_016,jumping_jack,94.7,192.5,26,male,83.2,35,23,12,0.657,106.2,25.25,269.7,0.885,21.9,1.2,15.595,1.2223,19.062
ATHLETE_016,squat,94.7,192.5,26,male,124.1,56,38,18,0.679,119.6,27.08,270.3,1.087,25.8,0.99,18.898,1.2907,24.392
ATHLETE_016,squat,94.7,192.5,26,male,224.2,84,63,21,0.75,133.3,22.48,309.7,1.212,14.1,0.65,34.16,1.2729,43.482
ATHLETE_016,jumping_jack,94.7,192.5,26,male,201.9,94,73,21,0.777,97.5,27.93,296.8,0.812,28.5,0.198,37.856,1.234,46.713
ATHLETE_016,pushup,94.7,192.5,26,male,38.7,16,12,4,0.75,121.2,24.79,230.9,1.102,77.6,0.05,7.262,1.3075,9.495
ATHLETE_016,jumping_jack,94.7,192.5,26,male,126.8,64,46,18,0.719,76.7,30.29,240.0,0.639,23.5,0.579,23.766,1.1216,26.656
ATHLETE_016,pushup,94.7,192.5,26,male,215.5,97,75,22,0.773,86.2,27.01,228.1,0.783,87.2,0.132,40.404,1.1472,46.35
ATHLETE_016,pushup,94.7,192.5,26,male,26.4,12,8,4,0.667,69.9,27.23,297.2,0.635,84.1,0.22,4.958,1.1537,5.721
ATHLETE_016,pushup,94.7,192.5,26,male,72.2,39,28,11,0.718,95.6,32.39,217.4,0.869,95.0,0.807,13.545,1.1827,16.021
ATHLETE_016,jumping_jack,94.7,192.5,26,male,162.0,78,62,16,0.795,100.8,28.9,268.4,0.84,32.8,0.05,30.364,1.2691,38.536
ATHLETE_016,jumping_jack,94.7,192.5,26,male,28.3,13,10,3,0.769,114.8,27.6,290.6,0.956,25.3,0.392,5.298,1.2739,6.749
ATHLETE_016,pushup,94.7,192.5,26,male,122.5,49,36,13,0.735,142.1,24.01,230.1,1.292,76.7,0.245,22.96,1.2797,29.381
ATHLETE_017,jumping_jack,96.0,183.2,26,male,216.3,106,67,39,0.632,109.2,29.41,313.2,0.91,30.5,0.352,39.647,1.2696,50.334
ATHLETE_017,pushup,96.0,183.2,26,male,237.9,97,61,36,0.629,93.5,24.46,204.3,0.85,88.4,0.749,43.623,1.1103,48.434
ATHLETE_017,pushup,96.0,183.2,26,male,148.3,79,51,28,0.646,97.3,31.97,271.7,0.885,71.6,0.483,27.184,1.2292,33.415
ATHLETE_017,jumping_jack,96.0,183.2,26,male,97.5,50,30,20,0.6,108.0,30.77,224.0,0.9,25.9,0.502,17.873,1.1953,21.363
ATHLETE_017,squat,96.0,183.2,26,male,237.4,105,60,45,0.571,97.3,26.53,214.1,0.884,13.8,0.313,35.369,1.1549,40.849
ATHLETE_017,squat,96.0,183.2,26,male,181.6,73,46,27,0.63,107.6,24.11,247.0,0.979,11.1,1.081,27.058,1.2617,34.14
ATHLETE_017,pushup,96.0,183.2,26,male,136.5,55,31,24,0.564,120.3,24.18,352.3,1.093,84.9,0.05,25.025,1.2629,31.604
ATHLETE_017,squat,96.0,183.2,26,male,152.9,56,32,24,0.571,104.5,21.98,252.7,0.95,14.9,0.447,22.77,1.1883,27.058
ATHLETE_017,jumping_jack,96.0,183.2,26,male,29.0,12,7,5,0.583,119.6,24.79,275.5,0.997,26.5,0.05,5.324,1.2128,6.457
ATHLETE_017,jumping_jack,96.0,183.2,26,male,35.5,18,12,6,0.667,132.5,30.4,288.5,1.104,22.0,0.438,6.512,1.3307,8.666
ATHLETE_017,squat,96.0,183.2,26,male,185.8,88,56,32,0.636,118.4,28.41,303.4,1.077,8.5,0.182,27.681,1.3326,36.888
ATHLETE_017,jumping_jack,96.0,183.2,26,male,62.9,28,19,9,0.679,91.8,26.72,204.5,0.765,26.0,0.124,11.525,1.1262,12.98
ATHLETE_017,squat,96.0,183.2,26,male,72.4,31,19,12,0.613,101.1,25.69,303.0,0.919,20.6,1.153,10.786,1.1866,12.798
ATHLETE_017,jumping_jack,96.0,183.2,26,male,37.6,16,9,7,0.562,116.7,25.52,274.4,0.972,23.5,0.05,6.896,1.2423,8.567
ATHLETE_017,pushup,96.0,183.2,26,male,206.0,104,65,39,0.625,114.1,30.29,255.2,1.037,81.4,0.083,37.769,1.282,48.42
ATHLETE_017,squat,96.0,183.2,26,male,231.2,111,76,35,0.685,119.8,28.81,302.6,1.089,18.2,0.684,34.432,1.2986,44.713
ATHLETE_017,pushup,96.0,183.2,26,male,218.4,115,65,50,0.565,102.4,31.6,263.6,0.931,91.0,0.216,40.033,1.2555,50.262
ATHLETE_017,jumping_jack,96.0,183.2,26,male,157.2,84,53,31,0.631,118.4,32.07,197.7,0.987,10.8,0.476,28.811,1.1799,33.994
ATHLETE_017,jumping_jack,96.0,183.2,26,male,93.5,42,27,15,0.643,98.1,26.95,320.1,0.818,12.1,0.301,17.142,1.1838,20.293
ATHLETE_017,pushup,96.0,183.2,26,male,61.8,31,18,13,0.581,83.3,30.1,315.1,0.757,87.6,0.211,11.327,1.2286,13.917
ATHLETE_017,pushup,96.0,183.2,26,male,37.1,18,12,6,0.667,91.5,29.08,222.2,0.832,92.9,0.996,6.808,1.1815,8.044
ATHLETE_017,jumping_jack,96.0,183.2,26,male,212.2,95,59,36,0.621,136.7,26.86,238.7,1.139,12.1,0.154,38.91,1.2765,49.667
ATHLETE_017,squat,96.0,183.2,26,male,86.4,37,25,12,0.676,90.5,25.7,303.4,0.823,17.4,0.887,12.865,1.1822,15.209
ATHLETE_017,pushup,96.0,183.2,26,male,118.2,54,37,17,0.685,106.2,27.41,219.2,0.966,71.5,0.597,21.67,1.199,25.982
ATHLETE_017,jumping_jack,96.0,183.2,26,male,63.0,23,14,9,0.609,116.9,21.91,256.3,0.974,36.5,0.312,11.546,1.2087,13.956
ATHLETE_017,jumping_jack,96.0,183.2,26,male,130.4,64,37,27,0.578,106.7,29.45,181.8,0.889,30.6,0.066,23.902,1.0786,25.781
ATHLETE_017,squat,96.0,183.2,26,male,172.4,79,52,27,0.658,87.1,27.49,262.0,0.792,22.5,0.357,25.686,1.245,31.978
ATHLETE_017,pushup,96.0,183.2,26,male,219.5,102,58,44,0.569,130.6,27.88,260.1,1.187,84.8,0.788,40.244,1.3554,54.547
ATHLETE_017,jumping_jack,96.0,183.2,26,male,129.5,52,34,18,0.654,89.7,24.1,260.2,0.748,3.7,0.196,23.734,1.1193,26.566
ATHLETE_017,squat,96.0,183.2,26,male,134.7,52,29,23,0.558,111.7,23.17,329.5,1.015,29.1,0.172,20.059,1.2016,24.102
ATHLETE_017,pushup,96.0,183.2,26,male,216.6,107,65,42,0.607,93.6,29.64,287.2,0.851,82.1,0.577,39.705,1.2035,47.787
ATHLETE_017,pushup,96.0,183.2,26,male,29.2,14,8,6,0.571,113.1,28.8,355.2,1.028,89.6,0.489,5.346,1.2621,6.748
ATHLETE_017,jumping_jack,96.0,183.2,26,male,88.1,42,23,19,0.548,87.5,28.62,226.8,0.729,13.8,0.546,16.145,1.1311,18.261
ATHLETE_017,squat,96.0,183.2,26,male,111.4,45,27,18,0.6,134.3,24.25,265.9,1.221,30.0,0.169,16.588,1.2525,20.777
ATHLETE_017,pushup,96.0,183.2,26,male,145.7,72,44,28,0.611,98.1,29.66,205.6,0.892,95.0,0.818,26.706,1.1601,30.981
ATHLETE_017,pushup,96.0,183.2,26,male,71.1,34,22,12,0.647,100.3,28.71,308.8,0.911,84.0,0.092,13.027,1.2242,15.948
ATHLETE_017,pushup,96.0,183.2,26,male,150.1,78,53,25,0.679,127.6,31.18,283.8,1.16,85.3,0.683,27.516,1.3417,36.917
ATHLETE_017,jumping_jack,96.0,183.2,26,male,121.1,48,33,15,0.688,96.3,23.78,255.2,0.802,25.2,0.05,22.205,1.1752,26.096
ATHLETE_017,jumping_jack,96.0,183.2,26,male,117.2,45,30,15,0.667,124.4,23.03,312.9,1.036,23.6,0.749,21.49,1.2578,27.03
ATHLETE_017,pushup,96.0,183.2,26,male,36.3,19,11,8,0.579,112.3,31.41,209.8,1.021,80.7,0.05,6.654,1.1913,7.927
ATHLETE_018,squat,75.8,191.8,51,male,194.4,77,69,8,0.896,111.7,23.76,194.4,1.015,14.0,0.714,24.972,1.1507,28.737
ATHLETE_018,squat,75.8,191.8,51,male,31.0,11,9,2,0.818,117.7,21.31,145.6,1.07,18.2,0.281,3.978,0.9849,3.918
ATHLETE_018,jumping_jack,75.8,191.8,51,male,89.5,33,29,4,0.879,117.0,22.12,245.8,0.975,15.7,0.178,14.149,1.2756,18.049
ATHLETE_018,pushup,75.8,191.8,51,male,171.4,52,40,12,0.769,135.2,18.2,245.7,1.229,89.6,0.544,27.102,1.2149,32.925
ATHLETE_018,pushup,75.8,191.8,51,male,182.7,60,47,13,0.783,122.2,19.71,180.0,1.111,84.1,0.05,28.879,1.1255,32.505
ATHLETE_018,squat,75.8,191.8,51,male,225.9,80,69,11,0.863,116.9,21.25,233.9,1.063,11.5,1.146,29.011,1.2563,36.447
ATHLETE_018,squat,75.8,191.8,51,male,39.6,13,11,2,0.846,126.8,19.71,152.2,1.153,9.4,0.32,5.084,0.994,5.053
ATHLETE_018,squat,75.8,191.8,51,male,208.1,69,55,14,0.797,118.9,19.89,261.6,1.081,20.2,0.465,26.731,1.2279,32.822
ATHLETE_018,pushup,75.8,191.8,51,male,220.1,79,58,21,0.734,105.5,21.53,176.7,0.959,78.1,0.069,34.796,1.0147,35.308
ATHLETE_018,pushup,75.8,191.8,51,male,230.8,78,58,20,0.744,79.2,20.28,245.4,0.72,83.4,0.075,36.479,1.1511,41.991
ATHLETE_018,squat,75.8,191.8,51,male,189.1,58,50,8,0.862,94.0,18.4,168.5,0.855,25.5,0.94,24.292,0.9918,24.093
ATHLETE_018,squat,75.8,191.8,51,male,43.4,16,13,3,0.812,106.9,22.13,279.7,0.971,30.1,0.494,5.572,1.2372,6.894
ATHLETE_018,pushup,75.8,191.8,51,male,217.2,83,60,23,0.723,91.8,22.93,143.0,0.834,79.5,0.05,34.331,0.9222,31.66
ATHLETE_018,jumping_jack,75.8,191.8,51,male,187.8,71,56,15,0.789,129.3,22.68,182.8,1.078,26.3,0.05,29.692,1.1119,33.014
ATHLETE_018,jumping_jack,75.8,191.8,51,male,223.9,81,64,17,0.79,128.0,21.7,245.5,1.067,12.6,0.585,35.401,1.2653,44.794
ATHLETE_018,jumping_jack,75.8,191.8,51,male,66.3,23,19,4,0.826,112.2,20.83,188.2,0.935,30.7,0.356,10.475,1.1024,11.547
ATHLETE_018,squat,75.8,191.8,51,male,163.9,56,42,14,0.75,103.2,20.5,182.5,0.938,20.7,0.169,21.051,1.0388,21.868
ATHLETE_018,squat,75.8,191.8,51,male,88.2,33,29,4,0.879,99.1,22.45,209.5,0.901,32.1,0.051,11.33,1.1578,13.117
ATHLETE_018,pushup,75.8,191.8,51,male,176.4,71,61,10,0.859,109.8,24.15,198.1,0.998,84.4,0.765,27.885,1.139,31.761
ATHLETE_018,squat,75.8,191.8,51,male,139.0,50,42,8,0.84,105.2,21.59,226.1,0.956,24.2,0.36,17.849,1.1942,21.316
ATHLETE_018,jumping_jack,75.8,191.8,51,male,112.8,41,36,5,0.878,109.1,21.81,244.0,0.909,34.9,0.664,17.832,1.2523,22.332
ATHLETE_018,jumping_jack,75.8,191.8,51,male,56.8,18,14,4,0.778,121.0,19.0,176.2,1.008,34.4,0.152,8.986,1.0491,9.427
ATHLETE_018,pushup,75.8,191.8,51,male,205.4,64,51,13,0.797,84.4,18.7,201.5,0.767,78.7,0.05,32.464,1.0258,33.3
ATHLETE_018,squat,75.8,191.8,51,male,217.2,71,57,14,0.803,119.0,19.61,224.8,1.082,25.8,0.174,27.895,1.1813,32.954
ATHLETE_018,pushup,75.8,191.8,51,male,188.7,60,47,13,0.783,92.2,19.08,182.0,0.838,91.0,0.115,29.829,1.0027,29.91
ATHLETE_018,squat,75.8,191.8,51,male,176.0,48,35,13,0.729,100.6,16.36,217.1,0.915,13.0,0.685,22.607,1.1197,25.313
ATHLETE_018,pushup,75.8,191.8,51,male,152.8,52,38,14,0.731,104.0,20.41,209.3,0.946,88.5,0.117,24.161,1.099,26.552
ATHLETE_018,squat,75.8,191.8,51,male,149.1,49,42,7,0.857,98.5,19.72,146.6,0.895,36.3,0.536,19.149,0.9654,18.487
ATHLETE_018,pushup,75.8,191.8,51,male,131.3,36,32,4,0.889,108.3,16.45,187.1,0.984,90.1,0.051,20.752,1.0802,22.417
ATHLETE_018,jumping_jack,75.8,191.8,51,male,213.2,73,65,8,0.89,80.9,20.54,95.9,0.674,21.7,0.099,33.706,0.8861,29.866
ATHLETE_018,pushup,75.8,191.8,51,male,108.9,36,26,10,0.722,96.2,19.84,145.2,0.875,78.7,0.144,17.211,0.9673,16.648
ATHLETE_018,squat,75.8,191.8,51,male,73.3,29,23,6,0.793,101.6,23.74,206.0,0.924,15.3,0.216,9.415,1.1082,10.434
ATHLETE_018,squat,75.8,191.8,51,male,162.6,44,37,7,0.841,79.4,16.24,238.3,0.722,21.8,0.05,20.883,1.116,23.305
ATHLETE_018,squat,75.8,191.8,51,male,150.3,58,42,16,0.724,111.3,23.15,195.4,1.011,20.9,0.106,19.311,1.1349,21.915
ATHLETE_018,jumping_jack,75.8,191.8,51,male,126.9,46,37,9,0.804,109.6,21.74,198.9,0.913,13.0,0.542,20.065,1.1167,22.407
ATHLETE_018,jumping_jack,75.8,191.8,51,male,34.5,12,9,3,0.75,132.7,20.88,208.4,1.106,15.9,0.05,5.451,1.1143,6.074
ATHLETE_018,pushup,75.8,191.8,51,male,125.3,37,31,6,0.838,106.4,17.72,235.1,0.967,95.0,0.05,19.81,1.1931,23.635
ATHLETE_018,jumping_jack,75.8,191.8,51,male,210.7,75,63,12,0.84,120.3,21.36,188.7,1.003,21.6,0.445,33.309,1.1064,36.854
ATHLETE_018,squat,75.8,191.8,51,male,131.2,37,29,8,0.784,84.5,16.92,230.5,0.768,26.6,0.307,16.857,1.0844,18.279
